#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2     Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
     42     736.67282    0.010411527 3.0002544 0.97044291 0.022632047 0.11828164 1.1180768 0.036111388 3.2272185 1.5497363 7.2672313 2.0047199  4.417692 2.3522116 3.1235173 2.0090648e-09 68.258283     -23.045941        -23.045941 1519.4375   1519.4375
     24     737.09575    0.010411527 3.0002544 0.97044291 0.022632047 0.11828164 1.1180768 0.036111388 3.2101145 1.5269794 7.2819916 2.0019276 4.4277853 2.3422344 3.1243442 2.0090648e-09 68.258283     -23.045941        -23.045941 1520.2834   1520.2834
      9     737.14008     0.01041151 3.0002303 0.97044593 0.022632601 0.11826081 1.1185597 0.036194994 3.2101145 1.5269794 7.2819916 2.0019276 4.4277853 2.3422344 3.1243442 2.0090163e-09 68.265602     -23.074568        -23.074568 1520.4293   1520.4293
      1     734.26842    0.010410292 3.0025223 0.97423957  0.02232041 0.11929674 1.1034208 0.037812948 3.2101145 1.5269794 7.2819916 2.0019276 4.4277853 2.3422344 3.1243442 2.0136262e-09 67.599364     -23.602734        -23.602734 1515.7423   1515.7423
     15     733.45055     0.01041042  3.000346 0.97257484 0.022318078   0.119742 1.1043381 0.035361522 3.2101145 1.5269794 7.2819916 2.0019276 4.4277853 2.3422344 3.1243442 2.0092488e-09 67.445125     -22.783319        -22.783319 1512.4677   1512.4677
      4     732.41052     0.01041042  3.000346 0.97257484 0.022318078   0.119742 1.1043381 0.035361522 3.2355043 1.5461898 7.2490222 2.0043091 4.4120594 2.3536552  3.114431 2.0092488e-09 67.445125     -22.783319        -22.783319 1510.3877   1510.3877
     14     733.20895     0.01041042  3.000346 0.97257484 0.022318078   0.119742 1.1043381 0.035361522 3.2408434 1.5788021 7.2369481 2.0009499  4.443023 2.3566139 3.1164127 2.0092488e-09 67.445125     -22.783319        -22.783319 1511.9845   1511.9845
     10     732.66646    0.010410285  3.001683 0.97177945 0.022313743 0.11977464 1.1047602 0.035808109 3.2408434 1.5788021 7.2369481 2.0009499  4.443023 2.3566139 3.1164127  2.011937e-09 67.425562     -22.940996        -22.940996 1511.2149   1511.2149
     44     731.63081    0.010410285  3.001683 0.97177945 0.022313743 0.11977464 1.1047602 0.035808109 3.2329812 1.5928401  7.244693  2.000999 4.4499891  2.353445 3.1171743  2.011937e-09 67.425562     -22.940996        -22.940996 1509.1436   1509.1436
      7     733.19212    0.010410285  3.001683 0.97177945 0.022313743 0.11977464 1.1047602 0.035808109 3.2289596 1.5769018 7.2393981 2.0057695 4.4708379   2.34865  3.113365  2.011937e-09 67.425562     -22.940996        -22.940996 1512.2662   1512.2662
      6     730.03451    0.010410285  3.001683 0.97177945 0.022313743 0.11977464 1.1047602 0.035808109 3.2303156 1.5715665  7.250812 2.0067131 4.4563932 2.3445221 3.1140242  2.011937e-09 67.425562     -22.940996        -22.940996  1505.951    1505.951
     28     731.77457     0.01040957  3.002183 0.97457294 0.022367365 0.11921531 1.0944024 0.037337622 3.2303156 1.5715665  7.250812 2.0067131 4.4563932 2.3445221 3.1140242 2.0129431e-09 67.642633     -23.452665        -23.452665 1510.4545   1510.4545
     36     731.83125     0.01040957  3.002183 0.97457294 0.022367365 0.11921531 1.0944024 0.037337622 3.2304035 1.5716813 7.2509075 2.0067057 4.4566644 2.3445383 3.1140195 2.0129431e-09 67.642633     -23.452665        -23.452665 1510.5678   1510.5678
     17     731.39067     0.01040951 3.0013069 0.97426204 0.022367827 0.11918408  1.093839 0.037008864 3.2304035 1.5716813 7.2509075 2.0067057 4.4566644 2.3445383 3.1140195 2.0111803e-09 67.652018     -23.346389        -23.346389 1509.4741   1509.4741
     37     729.69338     0.01040951 3.0013069 0.97426204 0.022367827 0.11918408  1.093839 0.037008864 3.2293496  1.571397 7.2478418 2.0062129 4.4539568 2.3407603 3.1142001 2.0111803e-09 67.652018     -23.346389        -23.346389 1506.0795   1506.0795
     96     730.24448     0.01040951 3.0013069 0.97426204 0.022367827 0.11918408  1.093839 0.037008864 3.2283468 1.5689841 7.2469272 2.0060373 4.4537877 2.3391117 3.1105863 2.0111803e-09 67.652018     -23.346389        -23.346389 1507.1817   1507.1817
     40     729.74053     0.01040951 3.0013069 0.97426204 0.022367827 0.11918408  1.093839 0.037008864 3.2294869 1.5721651 7.2500245 2.0058091 4.4558348 2.3396001 3.1101964 2.0111803e-09 67.652018     -23.346389        -23.346389 1506.1738   1506.1738
      1     729.84406     0.01040946 3.0019732 0.97399163 0.022356288  0.1191567 1.0927642 0.036902936 3.2294869 1.5721651 7.2500245 2.0058091 4.4558348 2.3396001 3.1101964 2.0125209e-09  67.65047     -23.311714        -23.311714 1506.3115   1506.3115
     34     730.21341    0.010409796 3.0034099 0.97378522 0.022376386 0.11843978 1.1061256 0.037560107 3.2294869 1.5721651 7.2500245 2.0058091 4.4558348 2.3396001 3.1101964 2.0154144e-09 67.932363     -23.523435        -23.523435 1507.4737   1507.4737
