#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2     Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
     11     742.73704    0.010409635  3.032497 0.97066097 0.022372673 0.11840797 1.0425771 0.052417008  3.309277 1.6138371 6.9616059 2.0750364 4.8193357 2.2124425 3.1081266 2.0748979e-09 67.935207     -26.147284        -26.147284 1537.7687   1537.7687
     16     739.93892    0.010409635  3.032497 0.97066097 0.022372673 0.11840797 1.0425771 0.052417008 3.2911337 1.6056643 6.9635333 2.0774419  4.856601 2.1942903 3.1067475 2.0748979e-09 67.935207     -26.147284        -26.147284 1532.1724   1532.1724
      5     739.33969    0.010409635  3.032497 0.97066097 0.022372673 0.11840797 1.0425771 0.052417008 3.2923396 1.6083054 6.9678846 2.0765797 4.8527474 2.1946771 3.1064816 2.0748979e-09 67.935207     -26.147284        -26.147284 1530.9739   1530.9739
     31     738.98785    0.010408933 3.0303641 0.97013647  0.02241071 0.11852954  1.033911 0.050321463 3.2923396 1.6083054 6.9678846 2.0765797 4.8527474 2.1946771 3.1064816 2.0704769e-09 67.899833     -26.028103        -26.028103 1530.0319   1530.0319
     16     739.11925    0.010408954 3.0304643 0.97001308 0.022408602 0.11861997 1.0334442 0.050094817 3.2923396 1.6083054 6.9678846 2.0765797 4.8527474 2.1946771 3.1064816 2.0706844e-09 67.866676     -26.010275        -26.010275 1530.2591   1530.2591
      6     739.12539    0.010408283 3.0304819 0.97006942 0.022420859 0.11830238 1.0446365 0.050584415 3.2923396 1.6083054 6.9678846 2.0765797 4.8527474 2.1946771 3.1064816 2.0707209e-09 67.967203      -26.04758         -26.04758 1530.3459   1530.3459
     35       738.159    0.010408283 3.0304819 0.97006942 0.022420859 0.11830238 1.0446365 0.050584415  3.283276 1.6062064 6.9683852 2.0736233 4.8765751 2.1944485 3.1093719 2.0707209e-09 67.967203      -26.04758         -26.04758 1528.4132   1528.4132
     10     738.07872    0.010408278 3.0304747 0.97002995 0.022416368 0.11827851 1.0444735 0.050676255  3.283276 1.6062064 6.9683852 2.0736233 4.8765751 2.1944485 3.1093719  2.070706e-09 67.971812     -26.054076        -26.054076 1528.2656   1528.2656
      8      738.0357    0.010408278 3.0304747 0.97002995 0.022416368 0.11827851 1.0444735 0.050676255 3.2831876 1.6065314 6.9682739 2.0736728 4.8766375 2.1940367 3.1092391  2.070706e-09 67.971812     -26.054076        -26.054076 1528.1795   1528.1795
      1     736.37773     0.01040936 3.0319711 0.97087126 0.022395316 0.11901924 1.0318446 0.051132229 3.2831876 1.6065314 6.9682739 2.0736728 4.8766375 2.1940367 3.1092391 2.0738069e-09 67.727907     -26.083988        -26.083988 1524.9234   1524.9234
      2     736.18881    0.010409541 3.0323337 0.97130976 0.022391792 0.11882097 1.0350288  0.05206734 3.2831876 1.6065314 6.9682739 2.0736728 4.8766375 2.1940367 3.1092391 2.0745591e-09 67.801214     -26.133125        -26.133125 1524.6439   1524.6439
     13     736.23452    0.010409548  3.032385 0.97126097 0.022390758 0.11883243 1.0348188 0.052107554 3.2831876 1.6065314 6.9682739 2.0736728 4.8766375 2.1940367 3.1092391 2.0746655e-09  67.79652      -26.13487         -26.13487 1524.7388   1524.7388
     15      736.0956    0.010409548  3.032385 0.97126097 0.022390758 0.11883243 1.0348188 0.052107554 3.2852063 1.6015372 6.9633419 2.0724778 4.8876544  2.191573 3.1087291 2.0746655e-09  67.79652      -26.13487         -26.13487 1524.4609   1524.4609
      3      736.6203    0.010409641 3.0316096 0.97125176 0.022385904  0.1186259 1.0359141 0.051746048 3.2852063 1.6015372 6.9633419 2.0724778 4.8876544  2.191573 3.1087291 2.0730573e-09  67.86889     -26.118092        -26.118092 1525.4768   1525.4768
     27     736.87098    0.010409709 3.0316344 0.97127791  0.02238567 0.11863812 1.0365677 0.051940295 3.2852063 1.6015372 6.9633419 2.0724778 4.8876544  2.191573 3.1087291 2.0731087e-09  67.86662     -26.127412        -26.127412 1525.9968   1525.9968
     23      737.2468    0.010409076 3.0319636 0.97270756 0.022398656 0.11872079 1.0402159 0.052180121 3.2852063 1.6015372 6.9633419 2.0724778 4.8876544  2.191573 3.1087291 2.0737914e-09 67.826779     -26.137942        -26.137942 1526.7695   1526.7695
     49     737.28744    0.010409076 3.0319636 0.97270756 0.022398656 0.11872079 1.0402159 0.052180121 3.2820099 1.5982077 6.9618342 2.0730547 4.8951978 2.1904738 3.1082976 2.0737914e-09 67.826779     -26.137942        -26.137942 1526.8508   1526.8508
      2     738.27727    0.010408747 3.0326614 0.97262229 0.022389594 0.11855216 1.0556453 0.052445884 3.2820099 1.5982077 6.9618342 2.0730547 4.8951978 2.1904738 3.1082976 2.0752389e-09 67.868146      -26.14835         -26.14835 1528.8512   1528.8512
      1     738.30681    0.010408718 3.0327479 0.97256389 0.022388772 0.11853378 1.0552074 0.052442673 3.2820099 1.5982077 6.9618342 2.0730547 4.8951978 2.1904738 3.1082976 2.0754185e-09 67.873014     -26.148232        -26.148232 1528.9101   1528.9101
      8     736.25196    0.010409015 3.0328827 0.97167662 0.022402097 0.11883102 1.0412338  0.05267175 3.2820099 1.5982077 6.9618342 2.0730547 4.8951978 2.1904738 3.1082976 2.0756983e-09 67.788511     -26.156154        -26.156154 1524.8162   1524.8162
67  736.9166 0.010409015 3.0328827 0.97167662 0.022402097 0.11883102 1.0412338  0.05267175 3.2872759 1.5972699 6.9523819 2.0757611 4.9071768 2.1814425 3.1089972 2.0756983e-09 67.788511 -26.156154 -26.156154 1526.1455 1526.1455
 2 737.63539 0.010409264 3.0341573 0.97031306 0.022393801 0.11880751 1.0314836 0.052923487 3.2872759 1.5972699 6.9523819 2.0757611 4.9071768 2.1814425 3.1089972 2.0783457e-09 67.798335 -26.163723 -26.163723 1527.5982 1527.5982
21 736.76545 0.010408825 3.0346897 0.97068193  0.02240365  0.1190099 1.0305354 0.052706494 3.2872759 1.5972699 6.9523819 2.0757611 4.9071768 2.1814425 3.1089972 2.0794525e-09 67.720155 -26.157269 -26.157269 1525.8454 1525.8454
87 736.71601 0.010408825 3.0346897 0.97068193  0.02240365  0.1190099 1.0305354 0.052706494 3.2872152 1.5966319 6.9520607 2.0756172 4.9092409 2.1813991 3.1090042 2.0794525e-09 67.720155 -26.157269 -26.157269 1525.7466 1525.7466
 9 737.49459 0.010408825 3.0346897 0.97068193  0.02240365  0.1190099 1.0305354 0.052706494 3.2890505 1.5959337 6.9538543 2.0750162 4.9136775 2.1791112 3.1088722 2.0794525e-09 67.720155 -26.157269 -26.157269 1527.3037 1527.3037
